,NodeA,NodeB
71292,7129,5535
71293,7129,5085
71294,7129,4350
71295,7129,1820
71296,7129,7160
71297,7129,7437
71298,7129,5904
71299,7129,8920
71300,7130,8994
71301,7130,2060
71302,7130,6375
71303,7130,6883
71304,7130,2186
71305,7130,4640
71306,7130,2685
71307,7130,7357
71308,7130,11
71309,7130,9059
71310,7131,3400
71311,7131,2346
71312,7131,6331
71313,7131,2279
71314,7131,4221
71315,7131,2320
71316,7131,5056
71317,7131,1548
71318,7131,3240
71319,7131,1552
71320,7132,4035
71321,7132,4784
71322,7132,3757
71323,7132,4932
71324,7132,1394
71325,7132,4890
71326,7132,5986
71327,7132,7405
71328,7132,2207
71329,7132,3953
71330,7133,7359
71331,7133,5854
71332,7133,3695
71333,7133,720
71334,7133,7591
71335,7133,1068
71336,7133,7120
71337,7133,2928
71338,7133,5673
71339,7133,8696
71340,7134,685
71341,7134,6901
71342,7134,1571
71343,7134,2746
71344,7134,5696
71345,7134,5940
71346,7134,8350
71347,7134,8001
71348,7134,9086
71349,7134,7192
71350,7135,9579
71351,7135,4281
71352,7135,7540
71353,7135,5265
71354,7135,4273
71355,7135,3714
71356,7135,193
71357,7135,6640
71358,7135,9245
71359,7135,504
71360,7136,2109
71361,7136,1012
71362,7136,4131
71363,7136,5885
71364,7136,8038
71365,7136,2961
71366,7136,8620
71367,7136,1376
71368,7136,2684
71369,7136,4013
71370,7137,7933
71371,7137,1513
71372,7137,1034
71373,7137,8915
71374,7137,3558
71375,7137,8212
71376,7137,1569
71377,7137,5643
71378,7137,7709
71379,7137,9120
71380,7138,3520
71381,7138,5503
71382,7138,1375
71383,7138,9632
71384,7138,6320
71385,7138,1171
71386,7138,2073
71387,7138,2487
71388,7138,4168
71389,7138,6790
71390,7139,1518
71391,7139,593
71392,7139,8457
71393,7139,6884
71394,7139,4998
71395,7139,8466
71396,7139,9284
71397,7139,468
71398,7139,4785
71399,7139,3361
71400,7140,7831
71401,7140,1432
71402,7140,22
71403,7140,27
71404,7140,5273
71405,7140,6947
71406,7140,7229
71407,7140,1335
71408,7140,1847
71409,7140,5282
71410,7141,1894
71411,7141,3461
71412,7141,8155
71413,7141,8581
71414,7141,9462
71415,7141,4684
71416,7141,6777
71417,7141,383
71418,7141,603
71419,7141,3587
71420,7142,5460
71421,7142,8297
71422,7142,2488
71423,7142,4572
71424,7142,7873
71425,7142,8114
71426,7142,2915
71427,7142,4424
71428,7142,3665
71429,7142,4661
71430,7143,9342
71431,7143,6572
71432,7143,2437
71433,7143,9017
71434,7143,7795
71435,7143,7329
71436,7143,5477
71437,7143,1891
71438,7143,8039
71439,7143,3911
71440,7144,3317
71441,7144,1948
71442,7144,8081
71443,7144,8861
71444,7144,3165
71445,7144,7765
71446,7144,5010
71447,7144,2015
71448,7144,7987
71449,7144,1527
71450,7145,6614
71451,7145,6820
71452,7145,8988
71453,7145,3878
71454,7145,6379
71455,7145,2221
71456,7145,9174
71457,7145,7191
71458,7145,6531
71459,7145,5268
71460,7146,3470
71461,7146,3730
71462,7146,8823
71463,7146,9351
71464,7146,7814
71465,7146,5382
71466,7146,3635
71467,7146,7160
71468,7146,6218
71469,7146,1752
71470,7147,9127
71471,7147,1068
71472,7147,7785
71473,7147,7327
71474,7147,570
71475,7147,4639
71476,7147,6829
71477,7147,732
71478,7147,6439
71479,7147,3155
71480,7148,1844
71481,7148,1478
71482,7148,3494
71483,7148,1198
71484,7148,7956
71485,7148,6932
71486,7148,977
71487,7148,7988
71488,7148,3122
71489,7148,9515
71490,7149,1917
71491,7149,2445
71492,7149,7511
71493,7149,4446
71494,7149,3742
71495,7149,6370
71496,7149,1371
71497,7149,2274
71498,7149,9079
71499,7149,5689
71500,7150,2972
71501,7150,3336
71502,7150,2067
71503,7150,4178
71504,7150,9611
71505,7150,2266
71506,7150,3716
71507,7150,3125
71508,7150,5140
71509,7150,5740
71510,7151,4598
71511,7151,6512
71512,7151,6717
71513,7151,5984
71514,7151,9466
71515,7151,4194
71516,7151,2603
71517,7151,8944
71518,7151,508
71519,7151,6070
71520,7152,8745
71521,7152,5148
71522,7152,3582
71523,7152,6139
71524,7152,6630
71525,7152,5470
71526,7152,6636
71527,7152,6382
71528,7152,8076
71529,7152,3441
71530,7153,8184
71531,7153,467
71532,7153,8376
71533,7153,6216
71534,7153,7173
71535,7153,5153
71536,7153,6313
71537,7153,8937
71538,7153,9177
71539,7153,8176
71540,7154,2707
71541,7154,3874
71542,7154,2224
71543,7154,6974
71544,7154,404
71545,7154,2355
71546,7154,713
71547,7154,7818
71548,7154,2509
71549,7154,8724
71550,7155,192
71551,7155,8339
71552,7155,6732
71553,7155,8316
71554,7155,3537
71555,7155,6114
71556,7155,8296
71557,7155,9595
71558,7155,5027
71559,7155,6098
71560,7156,145
71561,7156,8128
71562,7156,6883
71563,7156,1548
71564,7156,199
71565,7156,8102
71566,7156,7868
71567,7156,1506
71568,7156,5783
71569,7156,8823
71570,7157,1995
71571,7157,2308
71572,7157,2081
71573,7157,1308
71574,7157,4053
71575,7157,7850
71576,7157,7198
71577,7157,8843
71578,7157,5669
71579,7157,1313
71580,7158,7244
71581,7158,7213
71582,7158,7212
71583,7158,7159
71584,7158,7217
71585,7158,3683
71586,7158,7196
71587,7158,7225
71588,7158,7194
71589,7158,2940
71590,7159,7212
71591,7159,7196
71592,7159,3683
71593,7159,7244
71594,7159,7158
71595,7159,7213
71596,7159,7194
71597,7159,7217
71598,7159,7230
71599,7159,7197
71600,7160,8823
71601,7160,5447
71602,7160,8632
71603,7160,7129
71604,7160,7688
71605,7160,6927
71606,7160,4993
71607,7160,649
71608,7160,9558
71609,7160,6256
71610,7161,8632
71611,7161,4993
71612,7161,206
71613,7161,5138
71614,7161,7160
71615,7161,322
71616,7161,5635
71617,7161,7386
71618,7161,5303
71619,7161,5654
71620,7162,5453
71621,7162,7218
71622,7162,5969
71623,7162,3945
71624,7162,8973
71625,7162,2997
71626,7162,3952
71627,7162,5004
71628,7162,5563
71629,7162,1995
71630,7163,6109
71631,7163,4598
71632,7163,8642
71633,7163,3769
71634,7163,2896
71635,7163,5977
71636,7163,7364
71637,7163,3487
71638,7163,7122
71639,7163,4785
71640,7164,424
71641,7164,9476
71642,7164,5946
71643,7164,9006
71644,7164,7032
71645,7164,4350
71646,7164,8482
71647,7164,2593
71648,7164,7247
71649,7164,7195
71650,7165,7209
71651,7165,7167
71652,7165,1898
71653,7165,5921
71654,7165,8599
71655,7165,4196
71656,7165,8105
71657,7165,1901
71658,7165,7477
71659,7165,47
71660,7166,4627
71661,7166,1465
71662,7166,6278
71663,7166,1485
71664,7166,2682
71665,7166,6507
71666,7166,4846
71667,7166,7564
71668,7166,6753
71669,7166,117
71670,7167,7670
71671,7167,7178
71672,7167,5921
71673,7167,1898
71674,7167,7209
71675,7167,4196
71676,7167,4833
71677,7167,7658
71678,7167,1901
71679,7167,2936
71680,7168,2810
71681,7168,2101
71682,7168,6095
71683,7168,7666
71684,7168,7569
71685,7168,7822
71686,7168,8230
71687,7168,6140
71688,7168,1075
71689,7168,9004
71690,7169,8509
71691,7169,9336
71692,7169,6753
71693,7169,4
71694,7169,496
71695,7169,5954
71696,7169,6278
71697,7169,9151
71698,7169,4091
71699,7169,1195
71700,7170,7177
71701,7170,7178
71702,7170,1306
71703,7170,7225
71704,7170,7221
71705,7170,7222
71706,7170,2296
71707,7170,8812
71708,7170,7243
71709,7170,9241
71710,7171,9246
71711,7171,145
71712,7171,199
71713,7171,9038
71714,7171,5290
71715,7171,909
71716,7171,7249
71717,7171,5349
71718,7171,109
71719,7171,350
71720,7172,4432
71721,7172,3622
71722,7172,2978
71723,7172,4326
71724,7172,6055
71725,7172,5231
71726,7172,2873
71727,7172,2767
71728,7172,5333
71729,7172,5267
71730,7173,7153
71731,7173,4386
71732,7173,5270
71733,7173,467
71734,7173,3725
71735,7173,2101
71736,7173,6064
71737,7173,9177
71738,7173,7822
71739,7173,7228
71740,7174,7222
71741,7174,7188
71742,7174,7243
71743,7174,7231
71744,7174,2296
71745,7174,8805
71746,7174,1346
71747,7174,7198
71748,7174,7221
71749,7174,8871
71750,7175,5594
71751,7175,2980
71752,7175,5639
71753,7175,3992
71754,7175,9562
71755,7175,4403
71756,7175,6621
71757,7175,2669
71758,7175,79
71759,7175,6392
71760,7176,8978
71761,7176,47
71762,7176,1316
71763,7176,1314
71764,7176,6396
71765,7176,6618
71766,7176,7521
71767,7176,8972
71768,7176,8832
71769,7176,4142
71770,7177,7170
71771,7177,7178
71772,7177,1306
71773,7177,7225
71774,7177,7222
71775,7177,7221
71776,7177,7243
71777,7177,8812
71778,7177,2296
71779,7177,4833
71780,7178,7170
71781,7178,7177
71782,7178,2936
71783,7178,2296
71784,7178,7222
71785,7178,1306
71786,7178,7231
71787,7178,7670
71788,7178,2939
71789,7178,9241
71790,7179,3398
71791,7179,3701
71792,7179,2924
71793,7179,3692
71794,7179,7920
71795,7179,4633
71796,7179,3879
71797,7179,1381
71798,7179,1517
71799,7179,2300
71800,7180,7856
71801,7180,2986
71802,7180,5135
71803,7180,5544
71804,7180,5893
71805,7180,8594
71806,7180,9103
71807,7180,3738
71808,7180,8212
71809,7180,5935
71810,7181,7924
71811,7181,205
71812,7181,6381
71813,7181,5558
71814,7181,5551
71815,7181,5594
71816,7181,3621
71817,7181,6403
71818,7181,5802
71819,7181,4220
71820,7182,5101
71821,7182,959
71822,7182,5808
71823,7182,2645
71824,7182,7095
71825,7182,2571
71826,7182,2850
71827,7182,2341
71828,7182,8128
71829,7182,2239
71830,7183,5253
71831,7183,6382
71832,7183,5747
71833,7183,8590
71834,7183,5469
71835,7183,5289
71836,7183,5541
71837,7183,6167
71838,7183,2967
71839,7183,7410
71840,7184,1317
71841,7184,1209
71842,7184,5542
71843,7184,6382
71844,7184,8594
71845,7184,6620
71846,7184,5536
71847,7184,2150
71848,7184,7183
71849,7184,5253
71850,7185,5802
71851,7185,4485
71852,7185,2763
71853,7185,5826
71854,7185,7126
71855,7185,5715
71856,7185,6334
71857,7185,2980
71858,7185,8740
71859,7185,6432
71860,7186,8897
71861,7186,1466
71862,7186,1197
71863,7186,3825
71864,7186,2371
71865,7186,7166
71866,7186,8974
71867,7186,9312
71868,7186,5761
71869,7186,1485
71870,7187,3753
71871,7187,4197
71872,7187,7230
71873,7187,7197
71874,7187,7233
71875,7187,7194
71876,7187,3838
71877,7187,7196
71878,7187,7159
71879,7187,7212
71880,7188,7243
71881,7188,7222
71882,7188,7174
71883,7188,7221
71884,7188,2296
71885,7188,1346
71886,7188,8805
71887,7188,3502
71888,7188,3017
71889,7188,8871
71890,7189,8707
71891,7189,5647
71892,7189,6406
71893,7189,6013
71894,7189,6584
71895,7189,5219
71896,7189,29
71897,7189,983
71898,7189,2656
71899,7189,1622
71900,7190,7242
71901,7190,5937
71902,7190,8005
71903,7190,8003
71904,7190,27
71905,7190,2782
71906,7190,8879
71907,7190,7299
71908,7190,4121
71909,7190,7882
71910,7191,291
71911,7191,2221
71912,7191,5285
71913,7191,2612
71914,7191,6118
71915,7191,4877
71916,7191,5269
71917,7191,2267
71918,7191,8901
71919,7191,3011
71920,7192,6901
71921,7192,7617
71922,7192,7496
71923,7192,2203
71924,7192,2746
71925,7192,5701
71926,7192,6904
71927,7192,8205
71928,7192,685
71929,7192,8817
71930,7193,6636
71931,7193,6629
71932,7193,3004
71933,7193,7331
71934,7193,5772
71935,7193,6722
71936,7193,2630
71937,7193,3582
71938,7193,3676
71939,7193,3007
71940,7194,7230
71941,7194,7233
71942,7194,7196
71943,7194,7159
71944,7194,7212
71945,7194,3753
71946,7194,3683
71947,7194,7197
71948,7194,7244
71949,7194,7158
71950,7195,2075
71951,7195,8529
71952,7195,3784
71953,7195,5720
71954,7195,9406
71955,7195,7601
71956,7195,7020
71957,7195,2865
71958,7195,9250
71959,7195,7216
71960,7196,7159
71961,7196,3683
71962,7196,7212
71963,7196,7194
71964,7196,7158
71965,7196,7244
71966,7196,7213
71967,7196,7230
71968,7196,7217
71969,7196,7233
71970,7197,7230
71971,7197,7233
71972,7197,7194
71973,7197,3753
71974,7197,7159
71975,7197,7196
71976,7197,7212
71977,7197,3683
71978,7197,7244
71979,7197,7158
71980,7198,2299
71981,7198,8871
71982,7198,2296
71983,7198,2081
71984,7198,2939
71985,7198,7231
71986,7198,8805
71987,7198,4206
71988,7198,1346
71989,7198,3017
71990,7199,4663
71991,7199,2074
71992,7199,6453
71993,7199,6061
71994,7199,1380
71995,7199,4152
71996,7199,8205
71997,7199,4510
71998,7199,845
71999,7199,8410
72000,7200,1204
72001,7200,4854
72002,7200,8023
72003,7200,4009
72004,7200,2989
72005,7200,7527
72006,7200,7897
72007,7200,7932
72008,7200,1514
72009,7200,4142
72010,7201,5317
72011,7201,4577
72012,7201,378
72013,7201,4702
72014,7201,4399
72015,7201,8996
72016,7201,3339
72017,7201,7802
72018,7201,2438
72019,7201,3503
72020,7202,5037
72021,7202,3336
72022,7202,2326
72023,7202,9611
72024,7202,9255
72025,7202,5140
72026,7202,6856
72027,7202,2266
72028,7202,1357
72029,7202,3722
72030,7203,499
72031,7203,5074
72032,7203,4565
72033,7203,6445
72034,7203,9406
72035,7203,1481
72036,7203,2
72037,7203,5817
72038,7203,2060
72039,7203,3211
72040,7204,9159
72041,7204,8935
72042,7204,5906
72043,7204,5751
72044,7204,4344
72045,7204,5807
72046,7204,6554
72047,7204,2788
72048,7204,4417
72049,7204,4041
72050,7205,8383
72051,7205,5227
72052,7205,5464
72053,7205,5179
72054,7205,117
72055,7205,7750
72056,7205,9273
72057,7205,3802
72058,7205,2544
72059,7205,500
72060,7206,5930
72061,7206,5798
72062,7206,8995
72063,7206,9002
72064,7206,4485
72065,7206,2964
72066,7206,5236
72067,7206,4550
72068,7206,6310
72069,7206,5696
72070,7207,6073
72071,7207,9307
72072,7207,4939
72073,7207,7780
72074,7207,3719
72075,7207,8799
72076,7207,8326
72077,7207,8739
72078,7207,8994
72079,7207,9090
72080,7208,4902
72081,7208,9056
72082,7208,8890
72083,7208,306
72084,7208,8975
72085,7208,862
72086,7208,656
72087,7208,5554
72088,7208,7512
72089,7208,7340
72090,7209,1901
72091,7209,7670
72092,7209,6860
72093,7209,6861
72094,7209,2994
72095,7209,8832
72096,7209,1449
72097,7209,6618
72098,7209,7658
72099,7209,1898
72100,7210,3723
72101,7210,6383
72102,7210,5138
72103,7210,7852
72104,7210,3470
72105,7210,4806
72106,7210,511
72107,7210,7344
72108,7210,3689
72109,7210,965
72110,7211,7819
72111,7211,3196
72112,7211,9252
72113,7211,4209
72114,7211,1998
72115,7211,1612
72116,7211,2703
72117,7211,48
72118,7211,8636
72119,7211,3619
72120,7212,7159
72121,7212,7244
72122,7212,7158
72123,7212,7196
72124,7212,3683
72125,7212,7213
72126,7212,7217
72127,7212,7194
72128,7212,7230
72129,7212,3838
72130,7213,7158
72131,7213,7217
72132,7213,7212
72133,7213,7244
72134,7213,7159
72135,7213,3683
72136,7213,7196
72137,7213,7225
72138,7213,635
72139,7213,2940
72140,7214,5697
72141,7214,158
72142,7214,4876
72143,7214,2993
72144,7214,9402
72145,7214,3214
72146,7214,5180
72147,7214,7701
72148,7214,2972
72149,7214,1252
72150,7215,6084
72151,7215,683
72152,7215,5251
72153,7215,2305
72154,7215,7506
72155,7215,2738
72156,7215,3840
72157,7215,4818
72158,7215,6010
72159,7215,5301
72160,7216,1003
72161,7216,3264
72162,7216,8110
72163,7216,2224
72164,7216,2765
72165,7216,5380
72166,7216,8320
72167,7216,5064
72168,7216,519
72169,7216,151
72170,7217,7213
72171,7217,7158
72172,7217,7244
72173,7217,7212
72174,7217,7159
72175,7217,3683
72176,7217,7225
72177,7217,7196
72178,7217,7221
72179,7217,635
72180,7218,1502
72181,7218,5969
72182,7218,5563
72183,7218,2996
72184,7218,8979
72185,7218,2999
72186,7218,3945
72187,7218,1008
72188,7218,7227
72189,7218,5453
72190,7219,7173
72191,7219,7153
72192,7219,3882
72193,7219,7996
72194,7219,8937
72195,7219,3721
72196,7219,5671
72197,7219,8378
72198,7219,4461
72199,7219,8349
72200,7220,1410
72201,7220,8435
72202,7220,6147
72203,7220,7848
72204,7220,5633
72205,7220,457
72206,7220,2980
72207,7220,3158
72208,7220,3622
72209,7220,5826
72210,7221,7243
72211,7221,7225
72212,7221,2940
72213,7221,3502
72214,7221,8812
72215,7221,7188
72216,7221,3017
72217,7221,7213
72218,7221,635
72219,7221,1306
72220,7222,7188
72221,7222,7174
72222,7222,7243
72223,7222,2296
72224,7222,7221
72225,7222,7231
72226,7222,7178
72227,7222,8805
72228,7222,9241
72229,7222,3017
72230,7223,2304
72231,7223,2306
72232,7223,1383
72233,7223,1962
72234,7223,2361
72235,7223,5543
72236,7223,8544
72237,7223,4858
72238,7223,7180
72239,7223,811
72240,7224,2043
72241,7224,6173
72242,7224,8317
72243,7224,3427
72244,7224,6706
72245,7224,7613
72246,7224,8526
72247,7224,3390
72248,7224,7682
72249,7224,5833
72250,7225,7213
72251,7225,7221
72252,7225,7217
72253,7225,7158
72254,7225,2940
72255,7225,1306
72256,7225,3683
72257,7225,7244
72258,7225,635
72259,7225,7212
72260,7226,6278
72261,7226,7557
72262,7226,7647
72263,7226,7754
72264,7226,566
72265,7226,6703
72266,7226,8142
72267,7226,4587
72268,7226,7047
72269,7226,8416
72270,7227,8973
72271,7227,5563
72272,7227,8979
72273,7227,1502
72274,7227,7853
72275,7227,2937
72276,7227,2997
72277,7227,5969
72278,7227,8593
72279,7227,1318
72280,7228,7169
72281,7228,422
72282,7228,3859
72283,7228,4595
72284,7228,2889
72285,7228,9526
72286,7228,7822
72287,7228,5080
72288,7228,7837
72289,7228,252
72290,7229,7831
72291,7229,5564
72292,7229,159
72293,7229,5286
72294,7229,1374
72295,7229,1405
72296,7229,6947
72297,7229,7072
72298,7229,5261
72299,7229,8985
72300,7230,7233
72301,7230,7194
72302,7230,7197
72303,7230,3753
72304,7230,7159
72305,7230,7196
72306,7230,7212
72307,7230,7244
72308,7230,3683
72309,7230,4197
72310,7231,2939
72311,7231,7198
72312,7231,2936
72313,7231,2296
72314,7231,2299
72315,7231,7222
72316,7231,8805
72317,7231,4206
72318,7231,8871
72319,7231,7174
72320,7232,4423
72321,7232,5359
72322,7232,6982
72323,7232,4720
72324,7232,7569
72325,7232,5726
72326,7232,4401
72327,7232,4011
72328,7232,6511
72329,7232,9557
72330,7233,7230
72331,7233,7194
72332,7233,7197
72333,7233,3753
72334,7233,7196
72335,7233,7159
72336,7233,7212
72337,7233,3683
72338,7233,7244
72339,7233,4197
72340,7234,9246
72341,7234,4005
72342,7234,384
72343,7234,4866
72344,7234,3400
72345,7234,777
72346,7234,442
72347,7234,9146
72348,7234,6116
72349,7234,8379
72350,7235,4931
72351,7235,6521
72352,7235,5406
72353,7235,8734
72354,7235,8160
72355,7235,1394
72356,7235,6707
72357,7235,1203
72358,7235,5894
72359,7235,8321
72360,7236,1767
72361,7236,3877
72362,7236,2722
72363,7236,4635
72364,7236,1398
72365,7236,3380
72366,7236,4758
72367,7236,2477
72368,7236,1166
72369,7236,6548
72370,7237,5805
72371,7237,9127
72372,7237,2928
72373,7237,7814
72374,7237,2637
72375,7237,5085
72376,7237,5066
72377,7237,6387
72378,7237,6218
72379,7237,2679
72380,7238,261
72381,7238,1265
72382,7238,6900
72383,7238,4748
72384,7238,3943
72385,7238,6806
72386,7238,8534
72387,7238,1098
72388,7238,4027
72389,7238,1275
72390,7239,9030
72391,7239,1188
72392,7239,8686
72393,7239,9254
72394,7239,3149
72395,7239,2152
72396,7239,9026
72397,7239,8772
72398,7239,1889
72399,7239,6421
72400,7240,6102
72401,7240,8480
72402,7240,9354
72403,7240,6365
72404,7240,2448
72405,7240,7273
72406,7240,8822
72407,7240,6744
72408,7240,9492
72409,7240,4363
72410,7241,3657
72411,7241,3554
72412,7241,7248
72413,7241,7576
72414,7241,4523
72415,7241,9507
72416,7241,3646
72417,7241,4763
72418,7241,8203
72419,7241,2377
72420,7242,7190
72421,7242,2782
72422,7242,5450
72423,7242,4121
72424,7242,7134
72425,7242,8648
72426,7242,5937
72427,7242,3995
72428,7242,770
72429,7242,1654
72430,7243,7188
72431,7243,7221
72432,7243,7222
72433,7243,2296
72434,7243,3017
72435,7243,3502
72436,7243,1346
72437,7243,7174
72438,7243,8805
72439,7243,8871
72440,7244,7212
72441,7244,7158
72442,7244,7159
72443,7244,7213
72444,7244,3683
72445,7244,7217
72446,7244,7196
72447,7244,7194
72448,7244,3838
72449,7244,7230
72450,7245,1432
72451,7245,7857
72452,7245,307
72453,7245,8264
72454,7245,3840
72455,7245,5538
72456,7245,5556
72457,7245,5539
72458,7245,5402
72459,7245,2856
72460,7246,8853
72461,7246,8713
72462,7246,5530
72463,7246,8438
72464,7246,2690
72465,7246,6763
72466,7246,5691
72467,7246,423
72468,7246,7732
72469,7246,3491
72470,7247,9250
72471,7247,2272
72472,7247,5194
72473,7247,168
72474,7247,3631
72475,7247,4417
72476,7247,6231
72477,7247,4796
72478,7247,1542
72479,7247,8822
72480,7248,6099
72481,7248,2582
72482,7248,342
72483,7248,7893
72484,7248,9520
72485,7248,2554
72486,7248,9491
72487,7248,3480
72488,7248,402
72489,7248,3350
72490,7249,74
72491,7249,6940
72492,7249,7996
72493,7249,3972
72494,7249,2720
72495,7249,522
72496,7249,5113
72497,7249,5965
72498,7249,1579
72499,7249,658
72500,7250,4701
72501,7250,7871
72502,7250,8529
72503,7250,2084
72504,7250,2059
72505,7250,6225
72506,7250,1649
72507,7250,7723
72508,7250,5603
72509,7250,9408
72510,7251,6257
72511,7251,2934
72512,7251,5707
72513,7251,2901
72514,7251,329
72515,7251,4610
72516,7251,9482
72517,7251,6610
72518,7251,8920
72519,7251,3282
72520,7252,9210
72521,7252,2246
72522,7252,5500
72523,7252,1228
72524,7252,1941
72525,7252,1794
72526,7252,1708
72527,7252,3365
72528,7252,2564
72529,7252,3500
72530,7253,2492
72531,7253,5805
72532,7253,3635
72533,7253,9600
72534,7253,2346
72535,7253,9183
72536,7253,8326
72537,7253,2934
72538,7253,5631
72539,7253,5249
72540,7254,6507
72541,7254,7604
72542,7254,7665
72543,7254,5139
72544,7254,7047
72545,7254,4447
72546,7254,2657
72547,7254,5093
72548,7254,8753
72549,7254,1634
72550,7255,5623
72551,7255,330
72552,7255,3994
72553,7255,9370
72554,7255,7754
72555,7255,2455
72556,7255,5222
72557,7255,3639
72558,7255,4462
72559,7255,497
72560,7256,8160
72561,7256,5877
72562,7256,6788
72563,7256,8734
72564,7256,3568
72565,7256,5406
72566,7256,4725
72567,7256,8422
72568,7256,6491
72569,7256,5513
72570,7257,6453
72571,7257,5159
72572,7257,1158
72573,7257,611
72574,7257,1589
72575,7257,2961
72576,7257,3797
72577,7257,8729
72578,7257,5396
72579,7257,6017
72580,7258,4019
72581,7258,9002
72582,7258,9185
72583,7258,1628
72584,7258,3558
72585,7258,3995
72586,7258,1569
72587,7258,8995
72588,7258,4152
72589,7258,8600
72590,7259,3738
72591,7259,4989
72592,7259,3403
72593,7259,2015
72594,7259,2192
72595,7259,8952
72596,7259,6639
72597,7259,7983
72598,7259,7005
72599,7259,4938
72600,7260,9499
72601,7260,5222
72602,7260,4655
72603,7260,1325
72604,7260,1744
72605,7260,6913
72606,7260,3372
72607,7260,1799
72608,7260,496
72609,7260,5908
72610,7261,5808
72611,7261,4654
72612,7261,6008
72613,7261,3152
72614,7261,8920
72615,7261,6384
72616,7261,1878
72617,7261,3599
72618,7261,8480
72619,7261,4640
72620,7262,2623
72621,7262,3892
72622,7262,5326
72623,7262,6560
72624,7262,6917
72625,7262,9123
72626,7262,1509
72627,7262,8271
72628,7262,6992
72629,7262,2738
72630,7263,3167
72631,7263,6043
72632,7263,8853
72633,7263,4293
72634,7263,1368
72635,7263,6400
72636,7263,1618
72637,7263,5066
72638,7263,6677
72639,7263,9198
72640,7264,7848
72641,7264,6953
72642,7264,4326
72643,7264,3164
72644,7264,6657
72645,7264,9117
72646,7264,5699
72647,7264,832
72648,7264,2919
72649,7264,2083
72650,7265,3796
72651,7265,6101
72652,7265,2023
72653,7265,6031
72654,7265,2458
72655,7265,632
72656,7265,2083
72657,7265,6562
72658,7265,8146
72659,7265,5481
72660,7266,423
72661,7266,5805
72662,7266,4015
72663,7266,206
72664,7266,2934
72665,7266,4993
72666,7266,2532
72667,7266,6447
72668,7266,4336
72669,7266,7408
72670,7267,578
72671,7267,4293
72672,7267,5864
72673,7267,9608
72674,7267,6241
72675,7267,2649
72676,7267,7149
72677,7267,7743
72678,7267,1917
72679,7267,7793
72680,7268,2925
72681,7268,8250
72682,7268,6957
72683,7268,6147
72684,7268,6728
72685,7268,2002
72686,7268,3897
72687,7268,9154
72688,7268,2574
72689,7268,4370
72690,7269,7000
72691,7269,6370
72692,7269,5060
72693,7269,9574
72694,7269,4648
72695,7269,5344
72696,7269,8967
72697,7269,3797
72698,7269,9514
72699,7269,4685
72700,7270,3859
72701,7270,8682
72702,7270,437
72703,7270,7047
72704,7270,9488
72705,7270,3145
72706,7270,4348
72707,7270,9499
72708,7270,6884
72709,7270,4655
72710,7271,6823
72711,7271,3594
72712,7271,5966
72713,7271,5835
72714,7271,8331
72715,7271,5834
72716,7271,7059
72717,7271,8997
72718,7271,3433
72719,7271,5964
72720,7272,2590
72721,7272,2952
72722,7272,865
72723,7272,7978
72724,7272,7054
72725,7272,9253
72726,7272,3359
72727,7272,334
72728,7272,3246
72729,7272,768
72730,7273,7590
72731,7273,5194
72732,7273,5946
72733,7273,8068
72734,7273,9165
72735,7273,4615
72736,7273,8480
72737,7273,3130
72738,7273,1542
72739,7273,2448
72740,7274,4293
72741,7274,2606
72742,7274,7904
72743,7274,1254
72744,7274,4825
72745,7274,4850
72746,7274,1256
72747,7274,4061
72748,7274,761
72749,7274,3583
72750,7275,8292
72751,7275,8357
72752,7275,3171
72753,7275,1941
72754,7275,3365
72755,7275,7102
72756,7275,7627
72757,7275,7040
72758,7275,3398
72759,7275,4471
72760,7276,3763
72761,7276,7510
72762,7276,9057
72763,7276,1904
72764,7276,8597
72765,7276,3131
72766,7276,1783
72767,7276,5478
72768,7276,5010
72769,7276,8719
72770,7277,6429
72771,7277,8108
72772,7277,7301
72773,7277,7304
72774,7277,6559
72775,7277,4365
72776,7277,4404
72777,7277,8348
72778,7277,5551
72779,7277,1084
72780,7278,6653
72781,7278,6811
72782,7278,134
72783,7278,5211
72784,7278,7921
72785,7278,2613
72786,7278,5634
72787,7278,5602
72788,7278,2983
72789,7278,727
72790,7279,6325
72791,7279,988
72792,7279,8012
72793,7279,8865
72794,7279,5651
72795,7279,6405
72796,7279,2393
72797,7279,3909
72798,7279,1060
72799,7279,1750
72800,7280,3995
72801,7280,4938
72802,7280,5428
72803,7280,1969
72804,7280,7464
72805,7280,7792
72806,7280,9308
72807,7280,762
72808,7280,4485
72809,7280,8911
72810,7281,4510
72811,7281,2074
72812,7281,4187
72813,7281,1411
72814,7281,3120
72815,7281,9086
72816,7281,2260
72817,7281,6710
72818,7281,3679
72819,7281,2633
72820,7282,3069
72821,7282,423
72822,7282,9090
72823,7282,6110
72824,7282,6488
72825,7282,8210
72826,7282,8629
72827,7282,3772
72828,7282,761
72829,7282,5487
72830,7283,5797
72831,7283,5729
72832,7283,5449
72833,7283,7358
72834,7283,6031
72835,7283,2379
72836,7283,5978
72837,7283,8911
72838,7283,2414
72839,7283,8729
72840,7284,6190
72841,7284,572
72842,7284,582
72843,7284,553
72844,7284,2519
72845,7284,8246
72846,7284,8571
72847,7284,2332
72848,7284,5664
72849,7284,1663
72850,7285,108
72851,7285,4889
72852,7285,4297
72853,7285,6900
72854,7285,6516
72855,7285,6933
72856,7285,4972
72857,7285,8053
