,label
8596,0
8597,2
8598,2
8599,2
8600,2
8601,3
8602,0
8603,2
8604,1
8605,0
8606,2
8607,3
8608,3
8609,1
8610,0
8611,1
8612,0
8613,2
8614,0
8615,0
8616,0
8617,2
8618,3
8619,2
8620,0
8621,2
8622,3
8623,2
8624,0
8625,2
8626,3
8627,0
8628,2
8629,0
8630,2
8631,3
8632,1
8633,1
8634,1
8635,0
8636,1
8637,1
8638,1
8639,0
8640,0
8641,3
8642,3
8643,3
8644,2
8645,3
8646,1
8647,1
8648,2
8649,3
8650,3
8651,1
8652,0
8653,3
8654,2
8655,0
8656,0
8657,1
8658,0
8659,1
8660,1
8661,3
8662,2
8663,1
8664,0
8665,1
8666,1
8667,2
8668,0
8669,1
8670,1
8671,0
8672,0
8673,1
8674,0
8675,1
8676,1
8677,0
8678,3
8679,2
8680,2
8681,1
8682,1
8683,1
8684,1
8685,1
8686,2
8687,0
8688,0
8689,3
8690,3
8691,3
8692,3
8693,3
8694,1
8695,0
8696,2
8697,2
8698,3
8699,0
8700,0
8701,2
8702,3
8703,3
8704,1
8705,0
8706,3
8707,3
8708,0
8709,0
8710,3
8711,1
8712,1
8713,1
8714,1
8715,0
8716,1
8717,1
8718,1
8719,2
8720,3
8721,3
8722,0
8723,0
8724,3
8725,2
8726,0
8727,0
8728,3
8729,0
8730,1
8731,0
8732,0
8733,3
8734,1
8735,3
8736,1
8737,3
8738,0
8739,0
8740,0
8741,2
8742,3
8743,3
8744,0
8745,2
8746,2
8747,2
8748,3
8749,3
8750,0
8751,2
8752,2
8753,0
8754,3
8755,1
8756,1
8757,1
8758,0
8759,3
8760,1
8761,2
8762,0
8763,3
8764,0
8765,3
8766,2
8767,3
8768,3
8769,0
8770,1
8771,0
8772,3
8773,1
8774,1
8775,0
8776,3
8777,1
8778,0
8779,3
8780,3
8781,3
8782,3
8783,3
8784,0
8785,0
8786,1
8787,3
8788,2
8789,3
8790,1
8791,0
8792,0
8793,1
8794,0
8795,1
8796,0
8797,2
8798,3
8799,3
8800,3
8801,0
8802,1
8803,0
8804,1
8805,2
8806,2
8807,3
8808,3
8809,3
8810,1
8811,1
8812,2
8813,0
8814,3
8815,0
8816,1
8817,1
8818,2
8819,3
8820,2
8821,3
8822,0
8823,0
8824,1
8825,3
8826,0
8827,0
8828,0
8829,0
8830,2
8831,2
8832,2
8833,2
8834,0
8835,3
8836,0
8837,1
8838,2
8839,1
8840,1
8841,0
8842,2
8843,2
8844,0
8845,2
8846,2
8847,0
8848,3
8849,3
8850,1
8851,0
8852,2
8853,1
8854,1
8855,3
8856,3
8857,3
8858,1
8859,0
8860,2
8861,2
8862,1
8863,3
8864,2
8865,0
8866,0
8867,0
8868,2
8869,0
8870,3
8871,2
8872,3
8873,3
8874,2
8875,2
8876,0
8877,3
8878,3
8879,3
8880,3
8881,3
8882,3
8883,1
8884,2
8885,1
8886,2
8887,0
8888,2
8889,2
8890,2
8891,1
8892,1
8893,1
8894,0
8895,3
8896,0
8897,3
8898,0
8899,2
8900,1
8901,0
8902,3
8903,2
8904,2
8905,0
8906,1
8907,2
8908,1
8909,3
8910,3
8911,0
8912,0
8913,1
8914,3
8915,2
8916,3
8917,1
8918,0
8919,0
8920,1
8921,0
8922,0
8923,3
8924,3
8925,2
8926,0
8927,2
8928,1
8929,2
8930,0
8931,1
8932,3
8933,0
8934,1
8935,0
8936,1
8937,3
8938,2
8939,3
8940,2
8941,2
8942,3
8943,1
8944,2
8945,1
8946,2
8947,1
8948,0
8949,2
8950,1
8951,0
8952,0
8953,0
8954,2
8955,2
8956,3
8957,1
8958,2
8959,1
8960,1
8961,0
8962,3
8963,2
8964,1
8965,1
8966,2
8967,1
8968,3
8969,0
8970,2
8971,0
8972,1
8973,2
8974,3
8975,2
8976,2
8977,2
8978,2
8979,2
8980,2
8981,3
8982,3
8983,2
8984,0
8985,2
8986,1
8987,2
8988,0
8989,2
8990,3
8991,2
8992,0
8993,3
8994,3
8995,0
8996,1
8997,0
8998,1
8999,1
9000,2
9001,2
9002,0
9003,1
9004,1
9005,1
9006,0
9007,1
9008,0
9009,2
9010,1
9011,1
9012,3
9013,0
9014,0
9015,3
9016,0
9017,3
9018,3
9019,0
9020,2
9021,2
9022,1
9023,0
9024,1
9025,1
9026,1
9027,0
9028,2
9029,1
9030,2
9031,2
9032,1
9033,2
9034,1
9035,3
9036,0
9037,1
9038,1
9039,1
9040,0
9041,1
9042,1
9043,2
9044,2
9045,3
9046,3
9047,1
9048,2
9049,0
9050,1
9051,1
9052,2
9053,1
9054,2
9055,3
9056,2
9057,2
9058,1
9059,3
9060,1
9061,3
9062,1
9063,2
9064,1
9065,1
9066,1
9067,3
9068,0
9069,3
9070,0
9071,1
9072,3
9073,1
9074,1
9075,0
9076,0
9077,2
9078,3
9079,0
9080,0
9081,3
9082,2
9083,1
9084,1
9085,2
9086,0
9087,3
9088,2
9089,2
9090,0
9091,3
9092,2
9093,0
9094,1
9095,3
9096,3
9097,1
9098,0
9099,0
9100,1
9101,0
9102,1
9103,0
9104,3
9105,1
9106,2
9107,0
9108,2
9109,0
9110,1
9111,3
9112,2
9113,0
9114,1
9115,1
9116,2
9117,3
9118,1
9119,3
9120,1
9121,1
9122,0
9123,2
9124,1
9125,2
9126,2
9127,3
9128,2
9129,3
9130,1
9131,3
9132,0
9133,1
9134,3
9135,3
9136,0
9137,1
9138,2
9139,3
9140,3
9141,3
9142,3
9143,0
9144,2
9145,2
9146,3
9147,1
9148,1
9149,2
9150,0
9151,3
9152,1
9153,3
9154,3
9155,3
9156,0
9157,2
9158,3
9159,0
9160,1
9161,0
9162,3
9163,0
9164,2
9165,0
9166,0
9167,3
9168,2
9169,2
9170,1
9171,3
9172,0
9173,3
9174,0
9175,3
9176,2
9177,0
9178,3
9179,2
9180,3
9181,3
9182,1
9183,3
9184,2
9185,1
9186,2
9187,0
9188,0
9189,0
9190,0
9191,0
9192,2
9193,0
9194,3
9195,3
9196,1
9197,0
9198,0
9199,0
9200,1
9201,0
9202,1
9203,1
9204,3
9205,1
9206,0
9207,1
9208,3
9209,2
9210,0
9211,0
9212,1
9213,3
9214,2
9215,3
9216,1
9217,1
9218,0
9219,3
9220,2
9221,3
9222,0
9223,3
9224,3
9225,0
9226,0
9227,1
9228,2
9229,3
9230,1
9231,1
9232,0
9233,1
9234,3
9235,2
9236,3
9237,2
9238,2
9239,1
9240,1
9241,2
9242,0
9243,0
9244,2
9245,3
9246,3
9247,1
9248,0
9249,1
9250,0
9251,3
9252,0
9253,0
9254,2
9255,0
9256,0
9257,0
9258,0
9259,1
9260,0
9261,0
9262,2
9263,1
9264,2
9265,2
9266,2
9267,2
9268,0
9269,0
9270,0
9271,1
9272,3
9273,3
9274,0
9275,3
9276,0
9277,1
9278,0
9279,1
9280,3
9281,0
9282,3
9283,3
9284,1
9285,3
9286,0
9287,1
9288,3
9289,3
9290,0
9291,0
9292,0
9293,2
9294,3
9295,0
9296,1
9297,3
9298,0
9299,1
9300,3
9301,3
9302,0
9303,1
9304,0
9305,1
9306,1
9307,3
9308,1
9309,2
9310,3
9311,3
9312,1
9313,0
9314,1
9315,0
9316,3
9317,0
9318,2
9319,0
9320,3
9321,1
9322,2
9323,3
9324,3
9325,0
9326,0
9327,2
9328,3
9329,2
9330,3
9331,2
9332,3
9333,1
9334,1
9335,3
9336,0
9337,1
9338,3
9339,2
9340,0
9341,0
9342,1
9343,3
9344,3
9345,3
9346,3
9347,3
9348,1
9349,3
9350,1
9351,3
9352,1
9353,3
9354,1
9355,1
9356,3
9357,0
9358,3
9359,0
9360,3
9361,2
9362,3
9363,3
9364,3
9365,1
9366,3
9367,0
9368,0
9369,3
9370,3
9371,0
9372,3
9373,1
9374,3
9375,1
9376,2
9377,3
9378,0
9379,0
9380,3
9381,2
9382,1
9383,1
9384,1
9385,2
9386,0
9387,1
9388,0
9389,3
9390,3
9391,1
9392,3
9393,1
9394,0
9395,0
9396,3
9397,1
9398,1
9399,1
9400,1
9401,3
9402,3
9403,2
9404,0
9405,2
9406,0
9407,3
9408,0
9409,3
9410,0
9411,3
9412,2
9413,1
9414,1
9415,3
9416,3
9417,2
9418,3
9419,0
9420,0
9421,1
9422,3
9423,3
9424,1
9425,0
9426,0
9427,1
9428,1
9429,0
9430,1
9431,0
9432,3
9433,1
9434,1
9435,1
9436,1
9437,3
9438,1
9439,3
9440,3
9441,1
9442,3
9443,0
9444,3
9445,0
9446,1
9447,3
9448,0
9449,3
9450,3
9451,0
9452,0
9453,3
9454,0
9455,1
9456,3
9457,0
9458,3
9459,1
9460,2
9461,3
9462,1
9463,3
9464,1
9465,3
9466,0
9467,1
9468,3
9469,1
9470,3
9471,1
9472,0
9473,3
9474,0
9475,0
9476,0
9477,3
9478,1
9479,1
9480,2
9481,3
9482,0
9483,2
9484,3
9485,0
9486,1
9487,2
9488,1
9489,0
9490,0
9491,3
9492,3
9493,1
9494,2
9495,1
9496,0
9497,1
9498,3
9499,1
9500,3
9501,0
9502,1
9503,3
9504,3
9505,1
9506,3
9507,0
9508,0
9509,3
9510,3
9511,3
9512,0
9513,3
9514,2
9515,0
9516,3
9517,0
9518,2
9519,1
9520,1
9521,1
9522,3
9523,3
9524,0
9525,0
9526,0
9527,3
9528,3
9529,0
9530,3
9531,0
9532,1
9533,1
9534,3
9535,1
9536,3
9537,1
9538,1
9539,1
9540,2
9541,0
9542,0
9543,0
9544,1
9545,1
9546,0
9547,3
9548,3
9549,0
9550,3
9551,3
9552,3
9553,2
9554,3
9555,1
9556,0
9557,3
9558,0
9559,0
9560,3
9561,1
9562,0
9563,3
9564,3
9565,0
9566,3
9567,3
9568,3
9569,3
9570,0
9571,1
9572,1
9573,1
9574,1
9575,1
9576,2
9577,1
9578,1
9579,0
9580,3
9581,0
9582,1
9583,3
9584,1
9585,3
9586,3
9587,3
9588,3
9589,1
9590,3
9591,3
9592,3
9593,3
9594,3
9595,1
9596,3
9597,0
9598,0
9599,3
9600,3
9601,2
9602,2
9603,1
9604,0
9605,1
9606,0
9607,0
9608,0
9609,3
9610,0
9611,3
9612,2
9613,1
9614,3
9615,1
9616,2
9617,2
9618,0
9619,1
9620,2
9621,1
9622,2
9623,3
9624,3
9625,1
9626,0
9627,2
9628,0
9629,0
9630,2
9631,0
9632,1
9633,3
9634,3
